1483.9205918406308,4027.939375805319
-4569.548626408788,5001.035067869813
2044.7873713981037,5646.048680861602
-3771.9374667752368,2583.7767534726495
-784.4464444709425,355.364973195582
-3744.4953290189146,1129.6011158854649
-957.1231122206345,1510.4671812334188
-1330.2627309564268,4339.962561667283
-3704.8269723994545,-333.7280559806248
-5084.687577241624,2536.2339378325983
-830.7488368913495,3908.315714126868
-2589.9115725571373,1056.9698174938922
224.15011049963522,2183.33327166095
3339.8308432491126,5192.746962800926
-2917.3829322492393,1920.3573714465515
2924.8520603074476,1830.4036788949454
-2342.7728562379743,1547.3345151256026
-2383.069953662435,-1926.4803501696438
-3184.2596554279817,3455.5129928788947
-1528.8894540171955,1413.1761577629015
-8222.318809834816,2998.643174415372
-2610.67862644436,2951.1069044673673
3111.7057897697655,4843.447009229275
3094.868324818229,3125.721181224866
-2217.8824370844713,1289.7323476762613
193.691543374638,2665.2186211506564
-620.8159269793595,3999.3653541192966
-2066.6836623332533,893.2304282131807
-3498.175783711296,4271.342325128824
-793.2736588626666,85.61219757757851
5494.903994005599,5557.258377526157
-768.8455223676046,4161.679544759588
2959.222377713362,3775.9714989086524
2217.373099981335,2754.9760383125313
757.5513472426319,2738.5791219606053
-957.058927320586,2524.767723752165
438.87016895523357,5746.072538120103
-4227.87127289982,2972.0646220294766
-3468.464348637947,1494.0815031586094
-4389.0862217205295,-406.4728769733979
-3142.363096349409,2883.0245787170243
-3611.0598767579563,-491.2672516228696
-1494.8932564513966,1957.1522791059786
-7553.425533307058,-1773.3513417125268
-188.7312746264308,1694.5741697400351
476.8029402989939,-1682.9400247767894
-3776.8415939583306,-1068.9855303950835
-2107.7732231595096,1203.3491813908013
593.9653761572806,3335.634179073519
1788.8977285958586,5462.337717307343
-1296.2575759853135,1211.5621974872379
-3466.3455675474456,-480.9145159634866
-762.3744671699757,655.1762079570805
784.2113789127234,3303.6833759407255
-4637.993274742127,3204.4870702998105
5351.399714381603,501.7347469015648
166.29179845470105,4737.870612750347
-2384.298000002133,4240.406699190121
-2668.94985087437,1137.2927561354097
-4944.899196165347,1702.9696040054596
814.1611298300404,8222.640666226223
-4164.1950293515465,430.70593837230035
-3291.475927086607,7247.280182817668
-6713.489301242536,-1559.1118691517772
-1100.3436147296059,1606.7810415421666
-2899.406908156471,320.2553602788162
-2513.241088026396,1745.2423206662927
-2483.4675855276328,2042.6190350053796
1827.5574320039786,957.8616499964411
-2521.117045844384,4803.474128504074
938.412760618007,3083.572267901634
-3799.98516778717,2380.3041803354918
-648.0510149337123,1545.9436032934896
-3600.33524763115,1856.495862055922
-1722.3948955188894,3774.9200760697845
-3732.365914465871,1167.055098461462
-1481.913288343789,5129.8070117641455
-2142.1744284957363,-424.77122714878
-3289.0808573871723,2563.5735298371847
-3849.0496056713205,1377.3027428651383
-2148.8906376602094,1877.7814029733913
956.8491557355821,2507.9676395497722
-2190.314716634942,2039.2675378305948
-2244.606648539382,4719.116491121154
-4157.056217311802,1260.9165674175233
-4726.097209060009,1924.0905456924002
-5626.892790132151,1804.465309229118
-3495.6203073602846,-1145.6726588819033
1957.1744988719486,3298.1916894990986
268.89386896366665,4703.136750150404
-2909.8153888182187,-1040.1674932643587
-1856.0373440945652,-762.9479549465086
-1026.5078845229355,720.791193058986
-4823.210989635924,47.258983135161614
2839.6784961612216,4434.830441693612
-1868.435722377106,3908.42517832685
-2439.706143967062,831.7020139818635
1911.5432150060649,3929.784832182388
-3511.747762841297,2564.5832859329994
-748.2242101464055,2694.9348222009553
